Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
15/11/2025,AMZN,33.10155,38.160976,1.1528455918227392,11.46%,62.45643285959504,,,
15/11/2025,ASML,35.708508,37.714603,1.0561797485349989,11.81%,110.64766447693765,,,
15/11/2025,NVDA,54.025566,46.15777,0.8543690222514282,26.88%,2564.141586684366,,,
15/11/2025,GOOG,27.315582,30.947489,1.1329609964012484,13.03%,66.51324111529952,,,
15/11/2025,BKNG,32.894627,24.055323,0.7312842611044047,9.44%,30.42096620402115,,,
15/11/2025,NEM.DE,51.355934,46.14213,0.8984770873800095,,61.68049405592723,,,
15/11/2025,CRM,35.46725,21.892183,0.6172506467233856,9.58%,22.287318173450114,,,
15/11/2025,INTU,48.528206,29.79802,0.6140350624129811,13.29%,63.94043931436852,,,
15/11/2025,MA,34.84866,33.31685,0.9560439339704884,12.26%,48.956381048382944,,,
15/11/2025,MSFT,36.234375,34.12575,0.9418059508408796,14.55%,98.88741017787223,,,
15/11/2025,SPGI,35.972324,29.38132,0.8167756967828934,7.36%,47.06303403660273,,,
15/11/2025,V,32.3549,26.06793,0.8056872374818034,,34.86340976965389,,,
