Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
17/01/2026,AMZN,33.77401,30.41825,0.9006407589741343,11.50%,,,,
17/01/2026,ASML,48.313297,43.478363,0.8999253973497193,11.85%,,,,
17/01/2026,NVDA,46.096535,24.488867,0.5312517958236991,27.73%,,,,
17/01/2026,GOOG,32.577908,29.269062,0.8984328275468149,13.06%,,,,
17/01/2026,BKNG,33.33275,19.236431,0.5771030293030128,8.92%,,,,
17/01/2026,NEM.DE,46.779663,34.067486,0.7282541988384996,,59.80083445437799,,,
17/01/2026,CRM,30.321764,17.316973,0.5711070437722554,9.70%,,,,
17/01/2026,INTU,37.451233,20.628847,0.5508189009424602,12.92%,,,,
17/01/2026,MA,34.472206,28.22501,0.8187758567003226,12.26%,,,,
17/01/2026,MSFT,32.683723,24.528952,0.7504944280674511,15.29%,,,,
17/01/2026,SPGI,39.67683,27.45927,0.6920731822577559,7.49%,,,,
17/01/2026,V,32.15475,22.758907,0.7077930010340618,,,,,
