Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
28/02/2026,AMZN,29.329609,22.488394,0.7667471462030059,11.57%,66.01534937220295,,,
28/02/2026,ASML,49.744858,32.92604,0.6618983614346633,13.06%,166.4509206866566,,,
28/02/2026,NVDA,36.087578,16.620033,0.4605471999256919,21.96%,2297.948345830122,,,
28/02/2026,GOOG,28.809433,23.211578,0.805693676789821,13.92%,79.93388101093612,,,
28/02/2026,BKNG,25.575232,13.53883,0.52937271497674,8.06%,24.055352275181026,,,
28/02/2026,NEM.DE,38.305088,27.565235,0.7196233304567791,,44.29439957085911,,,
28/02/2026,CRM,25.971998,13.081609,0.503681272422707,9.73%,19.100620742234966,,,
28/02/2026,INTU,28.092718,15.500283,0.5517544795772342,12.92%,35.721572673818905,,,
28/02/2026,MA,31.346062,22.874207,0.7297314412253763,12.12%,53.15911904110184,,,
28/02/2026,MSFT,24.576971,20.835466,0.8477637866765599,16.43%,77.72634852045806,,,
28/02/2026,SPGI,30.121336,20.021832,0.664705974529151,7.47%,44.044998979624495,,,
28/02/2026,V,30.031897,22.039133,0.7338575049055343,10.51%,37.43831104413391,,,
