Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
07/02/2026,AMZN,29.333334,22.636694,0.7717054597339668,11.33%,76.17906224411888,,,
07/02/2026,ASML,48.540363,32.6812,0.673278854548327,11.12%,170.9193803850331,,,
07/02/2026,NVDA,45.893566,24.035738,0.5237278358365092,27.73%,3003.9102296351825,,,
07/02/2026,GOOG,29.86137,24.27511,0.8129268683921735,12.65%,85.35791165063759,,,
07/02/2026,BKNG,28.985952,16.67393,0.5752417584904577,8.92%,36.51982773980769,,,
07/02/2026,NEM.DE,40.084743,28.84111,0.7195034280249719,,54.880261884531535,,,
07/02/2026,CRM,25.581553,14.590286,0.5703440287616628,9.70%,25.832555290119995,,,
07/02/2026,INTU,30.478706,16.77921,0.5505223876630458,12.92%,42.72558850544893,,,
07/02/2026,MA,33.216705,24.311964,0.731919797583776,11.25%,62.218913397486915,,,
07/02/2026,MSFT,25.118347,21.256594,0.8462576777046674,15.29%,82.71929502034894,,,
07/02/2026,SPGI,31.947636,22.022535,0.6893322247693069,7.49%,47.931110672208376,,,
07/02/2026,V,31.163532,22.811516,0.7319939216132497,,42.47831342402389,,,
