Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
31/01/2026,AMZN,34.136948,30.35735,0.889281314779517,11.50%,73.26229788777087,,,
31/01/2026,ASML,48.074326,32.668606,0.6795437132077524,11.12%,160.58397075234925,,,
31/01/2026,NVDA,47.66334,24.93913,0.5232350481523116,27.73%,2664.259240479304,,,
31/01/2026,GOOG,33.45158,30.021797,0.8974702241269321,13.06%,80.70985291372857,,,
31/01/2026,BKNG,32.572544,18.801294,0.577212943514636,8.92%,36.859838267226294,,,
31/01/2026,NEM.DE,41.77966,30.016926,0.7184578811795023,,45.405015230488694,,,
31/01/2026,CRM,28.572004,16.186956,0.566532050044512,9.70%,21.395285258758353,,,
31/01/2026,INTU,34.242966,18.864464,0.5509004097367033,12.92%,45.92578377152428,,,
31/01/2026,MA,32.574966,23.937614,0.7348469373690213,11.25%,54.52494995955557,,,
31/01/2026,MSFT,26.960527,22.732485,0.8431765818227515,15.29%,79.82215526138087,,,
31/01/2026,SPGI,38.46866,26.460983,0.6878581941767662,7.49%,58.96658815788489,,,
31/01/2026,V,30.218779,22.233059,0.7357365100687887,,36.40870496159443,,,
