Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
27/09/2025,AMZN,33.554195,35.736584,1.0650407199457474,10.60%,77.20390687494655,,,
27/09/2025,ASML,33.670204,35.63745,1.0584269106299447,11.13%,116.38752720317191,,,
27/09/2025,NVDA,50.766384,43.25,0.8519417100891015,24.54%,3136.9627478147295,,,
27/09/2025,GOOG,26.379936,27.617876,1.0469273314385599,11.80%,73.66974798971094,,,
27/09/2025,BKNG,38.610897,26.437931,0.6847271898396973,9.24%,36.93372987597716,,,
27/09/2025,NEM.DE,66.13497,54.720814,0.8274111865477523,,100.21867833528363,,,
27/09/2025,CRM,35.330914,21.871517,0.6190475853525895,9.87%,25.630165543050083,,,
27/09/2025,INTU,51.005116,31.410707,0.6158344390394093,12.64%,77.72677564306005,,,
27/09/2025,MA,38.158676,34.501225,0.904151522448001,12.26%,57.9541176554773,,,
27/09/2025,MSFT,37.442165,34.211372,0.9137124415748927,12.13%,125.58716492463665,,,
27/09/2025,SPGI,37.44658,28.98156,0.7739441091816663,6.65%,52.71619677882394,,,
27/09/2025,V,32.882065,26.648499,0.8104265653632156,,43.83773059219634,,,
