Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans,ROIC %,FCF Margin %,Gross Margin %
14/02/2026,AMZN,27.686628,21.401733,0.772998900407807,11.57%,,,,
14/02/2026,ASML,48.072796,31.921892,0.6640323562623651,13.06%,,,,
14/02/2026,NVDA,45.25,23.631657,0.5222465635359116,28.32%,,,,
14/02/2026,GOOG,28.335184,22.91586,0.808742233683748,13.92%,,,,
14/02/2026,BKNG,26.953524,15.447239,0.5731064702337252,8.93%,,,,
14/02/2026,NEM.DE,37.853107,27.23998,0.7196233587906007,,47.35797298007812,,,
14/02/2026,CRM,25.329775,14.456553,0.5707335734328473,9.70%,,,,
14/02/2026,INTU,27.39369,15.101725,0.5512848031791263,12.92%,,,,
14/02/2026,MA,31.339779,22.925064,0.731500499732305,12.12%,,,,
14/02/2026,MSFT,25.129618,21.29065,0.8472333323968553,16.43%,,,,
14/02/2026,SPGI,27.93588,18.502855,0.6623329925529462,7.47%,,,,
14/02/2026,V,29.49108,21.614746,0.7329248708423022,10.51%,,,,
